two_theta_deg,intensity_counts
7.234000e+001,4.000000e+001
7.236000e+001,4.100000e+001
7.238000e+001,3.900000e+001
7.240000e+001,4.200000e+001
7.242000e+001,3.900000e+001
7.244000e+001,5.000000e+001
7.246000e+001,4.000000e+001
7.248000e+001,5.000000e+001
7.250000e+001,5.300000e+001
7.252000e+001,5.200000e+001
7.254000e+001,4.800000e+001
7.256000e+001,4.500000e+001
7.258000e+001,4.600000e+001
7.260000e+001,4.400000e+001
7.262000e+001,5.000000e+001
7.264000e+001,4.900000e+001
7.266000e+001,4.400000e+001
7.268000e+001,6.300000e+001
7.270000e+001,4.300000e+001
7.272000e+001,5.100000e+001
7.274000e+001,3.300000e+001
7.276000e+001,3.900000e+001
7.278000e+001,4.100000e+001
7.280000e+001,3.400000e+001
7.282000e+001,3.400000e+001
7.284000e+001,3.400000e+001
7.286000e+001,3.200000e+001
7.288000e+001,2.800000e+001
7.290000e+001,2.700000e+001
7.292000e+001,3.100000e+001
7.294000e+001,3.300000e+001
7.296000e+001,3.300000e+001
7.298000e+001,4.400000e+001
7.300000e+001,4.100000e+001
7.302000e+001,2.900000e+001
7.304000e+001,3.400000e+001
7.306000e+001,2.700000e+001
7.308000e+001,2.600000e+001
7.310000e+001,3.000000e+001
7.312000e+001,3.400000e+001
7.314000e+001,2.900000e+001
7.316000e+001,3.000000e+001
7.318000e+001,2.600000e+001
7.320000e+001,3.300000e+001
7.322000e+001,3.400000e+001
7.324000e+001,2.800000e+001
7.326000e+001,2.200000e+001
7.328000e+001,3.000000e+001
7.330000e+001,3.100000e+001
7.332000e+001,2.500000e+001
7.334000e+001,2.800000e+001
7.336000e+001,2.500000e+001
7.338000e+001,3.200000e+001
7.340000e+001,2.400000e+001
7.342000e+001,2.800000e+001
7.344000e+001,3.300000e+001
7.346000e+001,3.000000e+001
7.348000e+001,2.900000e+001
7.350000e+001,4.600000e+001
7.352000e+001,2.500000e+001
7.354000e+001,2.700000e+001
7.356000e+001,2.500000e+001
7.358000e+001,2.500000e+001
7.360000e+001,2.600000e+001
7.362000e+001,2.600000e+001
7.364000e+001,2.900000e+001
7.366000e+001,3.900000e+001
7.368000e+001,2.700000e+001
7.370000e+001,2.100000e+001
7.372000e+001,2.700000e+001
7.374000e+001,3.200000e+001
7.376000e+001,3.400000e+001
7.378000e+001,2.500000e+001
7.380000e+001,3.000000e+001
7.382000e+001,2.200000e+001
7.384000e+001,3.000000e+001
7.386000e+001,3.200000e+001
7.388000e+001,3.200000e+001
7.390000e+001,3.100000e+001
7.392000e+001,3.400000e+001
7.394000e+001,3.200000e+001
7.396000e+001,3.400000e+001
7.398000e+001,2.100000e+001
7.400000e+001,2.500000e+001
7.402000e+001,2.400000e+001
7.404000e+001,4.200000e+001
7.406000e+001,1.700000e+001
7.408000e+001,3.000000e+001
7.410000e+001,3.500000e+001
7.412000e+001,2.800000e+001
7.414000e+001,2.800000e+001
7.416000e+001,2.300000e+001
7.418000e+001,3.700000e+001
7.420000e+001,3.000000e+001
7.422000e+001,2.700000e+001
7.424000e+001,2.600000e+001
7.426000e+001,3.200000e+001
7.428000e+001,2.900000e+001
7.430000e+001,2.200000e+001
7.432000e+001,3.500000e+001
7.434000e+001,2.800000e+001
7.436000e+001,2.900000e+001
7.438000e+001,2.700000e+001
7.440000e+001,4.200000e+001
7.442000e+001,3.100000e+001
7.444000e+001,3.200000e+001
7.446000e+001,2.800000e+001
7.448000e+001,3.400000e+001
7.450000e+001,3.200000e+001
7.452000e+001,2.300000e+001
7.454000e+001,2.100000e+001
7.456000e+001,2.400000e+001
7.458000e+001,3.100000e+001
7.460000e+001,2.100000e+001
7.462000e+001,3.300000e+001
7.464000e+001,3.300000e+001
7.466000e+001,2.100000e+001
7.468000e+001,3.100000e+001
7.470000e+001,3.100000e+001
7.472000e+001,2.800000e+001
7.474000e+001,3.300000e+001
7.476000e+001,2.300000e+001
7.478000e+001,2.800000e+001
7.480000e+001,2.200000e+001
7.482000e+001,2.800000e+001
7.484000e+001,3.000000e+001
7.486000e+001,2.800000e+001
7.488000e+001,3.100000e+001
7.490000e+001,3.800000e+001
7.492000e+001,2.700000e+001
7.494000e+001,2.600000e+001
7.496000e+001,2.100000e+001
7.498000e+001,3.300000e+001
7.500000e+001,2.400000e+001
7.502000e+001,2.600000e+001
7.504000e+001,2.900000e+001
7.506000e+001,1.700000e+001
7.508000e+001,2.400000e+001
7.510000e+001,3.100000e+001
7.512000e+001,3.200000e+001
7.514000e+001,3.000000e+001
7.516000e+001,2.300000e+001
7.518000e+001,2.500000e+001
7.520000e+001,3.400000e+001
7.522000e+001,3.200000e+001
7.524000e+001,1.700000e+001
7.526000e+001,2.500000e+001
7.528000e+001,2.900000e+001
7.530000e+001,2.800000e+001
7.532000e+001,1.200000e+001
7.534000e+001,3.200000e+001
7.536000e+001,2.500000e+001
7.538000e+001,2.500000e+001
7.540000e+001,2.600000e+001
7.542000e+001,2.400000e+001
7.544000e+001,2.900000e+001
7.546000e+001,1.900000e+001
7.548000e+001,2.200000e+001
7.550000e+001,2.500000e+001
7.552000e+001,1.800000e+001
7.554000e+001,4.000000e+001
7.556000e+001,2.000000e+001
7.558000e+001,2.400000e+001
7.560000e+001,1.700000e+001
7.562000e+001,2.600000e+001
7.564000e+001,2.500000e+001
7.566000e+001,2.600000e+001
7.568000e+001,2.700000e+001
7.570000e+001,1.700000e+001
7.572000e+001,1.900000e+001
7.574000e+001,2.300000e+001
7.576000e+001,2.000000e+001
7.578000e+001,1.800000e+001
7.580000e+001,1.900000e+001
7.582000e+001,2.000000e+001
7.584000e+001,2.000000e+001
7.586000e+001,2.800000e+001
7.588000e+001,3.000000e+001
7.590000e+001,3.000000e+001
7.592000e+001,2.900000e+001
7.594000e+001,2.300000e+001
7.596000e+001,2.100000e+001
7.598000e+001,2.500000e+001
7.600000e+001,2.400000e+001
7.602000e+001,3.100000e+001
7.604000e+001,2.700000e+001
7.606000e+001,2.200000e+001
7.608000e+001,3.700000e+001
7.610000e+001,2.300000e+001
7.612000e+001,2.100000e+001
7.614000e+001,2.400000e+001
7.616000e+001,2.200000e+001
7.618000e+001,2.900000e+001
7.620000e+001,2.800000e+001
7.622000e+001,3.100000e+001
7.624000e+001,2.500000e+001
7.626000e+001,2.900000e+001
7.628000e+001,2.200000e+001
7.630000e+001,2.400000e+001
7.632000e+001,2.900000e+001
7.634000e+001,2.400000e+001
7.636000e+001,3.600000e+001
7.638000e+001,3.500000e+001
7.640000e+001,3.200000e+001
7.642000e+001,1.800000e+001
7.644000e+001,2.900000e+001
7.646000e+001,3.100000e+001
7.648000e+001,2.900000e+001
7.650000e+001,2.400000e+001
7.652000e+001,2.900000e+001
7.654000e+001,3.300000e+001
7.656000e+001,3.000000e+001
7.658000e+001,2.300000e+001
7.660000e+001,3.400000e+001
7.662000e+001,3.700000e+001
7.664000e+001,2.800000e+001
7.666000e+001,3.500000e+001
7.668000e+001,3.500000e+001
7.670000e+001,4.000000e+001
7.672000e+001,2.900000e+001
7.674000e+001,3.900000e+001
7.676000e+001,3.200000e+001
7.678000e+001,4.300000e+001
7.680000e+001,4.500000e+001
7.682000e+001,4.300000e+001
7.684000e+001,3.600000e+001
7.686000e+001,4.400000e+001
7.688000e+001,4.700000e+001
7.690000e+001,4.300000e+001
7.692000e+001,4.700000e+001
7.694000e+001,4.100000e+001
7.696000e+001,6.000000e+001
7.698000e+001,5.100000e+001
7.700000e+001,4.600000e+001
7.702000e+001,4.200000e+001
7.704000e+001,4.300000e+001
7.706000e+001,4.300000e+001
7.708000e+001,3.500000e+001
7.710000e+001,4.600000e+001
7.712000e+001,5.800000e+001
7.714000e+001,3.900000e+001
7.716000e+001,4.800000e+001
7.718000e+001,3.200000e+001
7.720000e+001,4.400000e+001
7.722000e+001,4.700000e+001
7.724000e+001,5.000000e+001
7.726000e+001,3.100000e+001
7.728000e+001,3.600000e+001
7.730000e+001,3.900000e+001
7.732000e+001,3.500000e+001
7.734000e+001,3.200000e+001
7.736000e+001,3.900000e+001
7.738000e+001,3.200000e+001
7.740000e+001,3.800000e+001
7.742000e+001,3.500000e+001
7.744000e+001,2.900000e+001
7.746000e+001,2.800000e+001
7.748000e+001,3.500000e+001
7.750000e+001,2.700000e+001
7.752000e+001,3.700000e+001
7.754000e+001,2.500000e+001
7.756000e+001,2.400000e+001
7.758000e+001,3.400000e+001
7.760000e+001,3.300000e+001
7.762000e+001,2.200000e+001
7.764000e+001,3.000000e+001
7.766000e+001,3.700000e+001
7.768000e+001,2.800000e+001
7.770000e+001,2.300000e+001
7.772000e+001,3.100000e+001
7.774000e+001,2.300000e+001
7.776000e+001,2.500000e+001
7.778000e+001,3.100000e+001
7.780000e+001,3.000000e+001
7.782000e+001,1.600000e+001
7.784000e+001,2.400000e+001
7.786000e+001,3.000000e+001
7.788000e+001,3.600000e+001
7.790000e+001,3.400000e+001
7.792000e+001,2.800000e+001
7.794000e+001,3.600000e+001
7.796000e+001,2.700000e+001
7.798000e+001,2.800000e+001
7.800000e+001,3.300000e+001
7.802000e+001,3.400000e+001
7.804000e+001,2.300000e+001
7.806000e+001,3.100000e+001
7.808000e+001,2.100000e+001
7.810000e+001,3.500000e+001
7.812000e+001,3.700000e+001
7.814000e+001,3.200000e+001
7.816000e+001,3.000000e+001
7.818000e+001,2.500000e+001
7.820000e+001,1.900000e+001
7.822000e+001,3.200000e+001
7.824000e+001,1.700000e+001
7.826000e+001,2.400000e+001
7.828000e+001,2.100000e+001
7.830000e+001,2.100000e+001
7.832000e+001,1.700000e+001
7.834000e+001,2.500000e+001
7.836000e+001,2.700000e+001
7.838000e+001,2.300000e+001
7.840000e+001,2.000000e+001
7.842000e+001,2.700000e+001
7.844000e+001,2.700000e+001
7.846000e+001,2.200000e+001
7.848000e+001,2.200000e+001
7.850000e+001,3.000000e+001
7.852000e+001,2.600000e+001
7.854000e+001,3.500000e+001
7.856000e+001,2.700000e+001
7.858000e+001,2.700000e+001
7.860000e+001,2.800000e+001
7.862000e+001,2.300000e+001
7.864000e+001,3.100000e+001
7.866000e+001,1.800000e+001
7.868000e+001,2.500000e+001
7.870000e+001,3.200000e+001
7.872000e+001,2.900000e+001
7.874000e+001,2.700000e+001
7.876000e+001,2.700000e+001
7.878000e+001,2.600000e+001
7.880000e+001,1.700000e+001
7.882000e+001,2.700000e+001
7.884000e+001,2.800000e+001
7.886000e+001,2.700000e+001
7.888000e+001,2.500000e+001
7.890000e+001,2.300000e+001
7.892000e+001,2.700000e+001
7.894000e+001,2.900000e+001
7.896000e+001,3.000000e+001
7.898000e+001,2.400000e+001
7.900000e+001,2.000000e+001
7.902000e+001,2.800000e+001
7.904000e+001,2.400000e+001
7.906000e+001,2.800000e+001
7.908000e+001,2.300000e+001
7.910000e+001,2.200000e+001
7.912000e+001,2.200000e+001
7.914000e+001,2.900000e+001
7.916000e+001,3.600000e+001
7.918000e+001,2.500000e+001
7.920000e+001,2.300000e+001
7.922000e+001,3.200000e+001
7.924000e+001,2.900000e+001
7.926000e+001,3.300000e+001
7.928000e+001,3.000000e+001
7.930000e+001,2.800000e+001
7.932000e+001,2.700000e+001
7.934000e+001,3.000000e+001
7.936000e+001,2.900000e+001
7.938000e+001,3.400000e+001
7.940000e+001,3.200000e+001
7.942000e+001,2.600000e+001
7.944000e+001,3.100000e+001
7.946000e+001,2.000000e+001
7.948000e+001,2.500000e+001
7.950000e+001,2.500000e+001
7.952000e+001,2.100000e+001
7.954000e+001,3.400000e+001
7.956000e+001,3.600000e+001
7.958000e+001,3.000000e+001
7.960000e+001,2.800000e+001
7.962000e+001,2.800000e+001
7.964000e+001,2.700000e+001
7.966000e+001,2.000000e+001
7.968000e+001,2.400000e+001
7.970000e+001,3.100000e+001
7.972000e+001,2.700000e+001
7.974000e+001,2.300000e+001
7.976000e+001,2.400000e+001
7.978000e+001,3.200000e+001
7.980000e+001,2.200000e+001
7.982000e+001,2.400000e+001
7.984000e+001,2.800000e+001
7.986000e+001,2.700000e+001
7.988000e+001,3.000000e+001
7.990000e+001,3.100000e+001
7.992000e+001,1.900000e+001
7.994000e+001,3.100000e+001
7.996000e+001,3.100000e+001
7.998000e+001,2.900000e+001
8.000000e+001,1.800000e+001
